gene,model,fold,weight_second,train_auc_at_selected_weight,test_auc_at_selected_weight,n_train,n_test,n_test_pathogenic,n_test_benign
PADI6,ESM-1b 650M + CaLM,5,0.0,1.0,0.0,10,2,1,1
PAFAH1B1,ESM-2 150M + 650M,1,0.0,0.9603174603174603,0.8571428571428571,37,10,7,3
PAFAH1B1,ESM-2 150M + 650M,2,0.0,0.9563492063492064,0.8571428571428571,37,10,7,3
PAFAH1B1,ESM-2 150M + 650M,3,0.0,0.9357142857142856,1.0,38,9,7,2
PAFAH1B1,ESM-2 150M + 650M,4,0.0,0.9428571428571428,1.0,38,9,7,2
PAFAH1B1,ESM-2 150M + 650M,5,0.0,0.9178571428571428,1.0,38,9,7,2
PAFAH1B1,ESM-2 650M + ESM-1b 650M,1,0.42,0.9087301587301588,1.0,37,10,7,3
PAFAH1B1,ESM-2 650M + ESM-1b 650M,2,0.66,0.9444444444444444,0.8571428571428571,37,10,7,3
PAFAH1B1,ESM-2 650M + ESM-1b 650M,3,0.11,0.9,1.0,38,9,7,2
PAFAH1B1,ESM-2 650M + ESM-1b 650M,4,0.11,0.9357142857142856,0.8571428571428571,38,9,7,2
PAFAH1B1,ESM-2 650M + ESM-1b 650M,5,0.48,0.9214285714285714,0.9285714285714286,38,9,7,2
PAFAH1B1,ESM-2 650M + CaLM,1,0.96,0.9404761904761904,1.0,37,10,7,3
PAFAH1B1,ESM-2 650M + CaLM,2,0.96,0.9404761904761904,1.0,37,10,7,3
PAFAH1B1,ESM-2 650M + CaLM,3,0.8,0.9285714285714286,1.0,38,9,7,2
PAFAH1B1,ESM-2 650M + CaLM,4,0.8,0.95,0.8571428571428571,38,9,7,2
PAFAH1B1,ESM-2 650M + CaLM,5,0.96,0.9714285714285714,0.7142857142857143,38,9,7,2
PAFAH1B1,ESM-2 150M + CaLM,1,0.75,0.988095238095238,0.8095238095238095,37,10,7,3
PAFAH1B1,ESM-2 150M + CaLM,2,0.0,0.9603174603174603,0.8571428571428571,37,10,7,3
PAFAH1B1,ESM-2 150M + CaLM,3,0.87,0.9464285714285714,1.0,38,9,7,2
PAFAH1B1,ESM-2 150M + CaLM,4,0.5700000000000001,0.9392857142857144,1.0,38,9,7,2
PAFAH1B1,ESM-2 150M + CaLM,5,0.87,0.925,1.0,38,9,7,2
PAFAH1B1,ESM-1b 650M + CaLM,1,0.96,0.9523809523809524,0.9523809523809524,37,10,7,3
PAFAH1B1,ESM-1b 650M + CaLM,2,0.96,0.9404761904761904,1.0,37,10,7,3
PAFAH1B1,ESM-1b 650M + CaLM,3,0.48,0.9428571428571428,0.9285714285714286,38,9,7,2
PAFAH1B1,ESM-1b 650M + CaLM,4,0.99,0.9392857142857144,1.0,38,9,7,2
PAFAH1B1,ESM-1b 650M + CaLM,5,0.8300000000000001,0.9642857142857144,0.8571428571428571,38,9,7,2
PANK2,ESM-2 150M + 650M,1,0.23,0.8482142857142857,1.0,32,8,7,1
PANK2,ESM-2 150M + 650M,2,0.23,0.9107142857142856,0.5714285714285714,32,8,7,1
PANK2,ESM-2 150M + 650M,3,0.16,0.8125,1.0,32,8,7,1
PANK2,ESM-2 150M + 650M,4,0.16,0.875,0.7142857142857143,32,8,7,1
PANK2,ESM-2 150M + 650M,5,0.23,0.8392857142857143,1.0,32,8,7,1
PANK2,ESM-2 650M + ESM-1b 650M,1,0.68,0.9732142857142856,1.0,32,8,7,1
PANK2,ESM-2 650M + ESM-1b 650M,2,0.68,0.9732142857142856,1.0,32,8,7,1
PANK2,ESM-2 650M + ESM-1b 650M,3,0.68,0.9732142857142856,1.0,32,8,7,1
PANK2,ESM-2 650M + ESM-1b 650M,4,0.68,0.9732142857142856,1.0,32,8,7,1
PANK2,ESM-2 650M + ESM-1b 650M,5,0.32,1.0,0.8571428571428571,32,8,7,1
PANK2,ESM-2 650M + CaLM,1,0.29,0.8482142857142857,0.8571428571428571,32,8,7,1
PANK2,ESM-2 650M + CaLM,2,0.78,0.8571428571428571,0.8571428571428571,32,8,7,1
PANK2,ESM-2 650M + CaLM,3,0.3,0.875,0.7142857142857143,32,8,7,1
PANK2,ESM-2 650M + CaLM,4,0.09,0.8125,0.8571428571428571,32,8,7,1
PANK2,ESM-2 650M + CaLM,5,0.14,0.8482142857142857,0.7142857142857143,32,8,7,1
PANK2,ESM-2 150M + CaLM,1,0.5700000000000001,0.7946428571428571,1.0,32,8,7,1
PANK2,ESM-2 150M + CaLM,2,0.03,0.8928571428571429,0.7142857142857143,32,8,7,1
PANK2,ESM-2 150M + CaLM,3,0.06,0.875,0.7142857142857143,32,8,7,1
PANK2,ESM-2 150M + CaLM,4,0.5700000000000001,0.8839285714285714,0.7142857142857143,32,8,7,1
PANK2,ESM-2 150M + CaLM,5,0.06,0.8660714285714286,0.8571428571428571,32,8,7,1
PANK2,ESM-1b 650M + CaLM,1,0.0,0.9732142857142856,1.0,32,8,7,1
PANK2,ESM-1b 650M + CaLM,2,0.0,0.9732142857142856,1.0,32,8,7,1
PANK2,ESM-1b 650M + CaLM,3,0.0,1.0,1.0,32,8,7,1
PANK2,ESM-1b 650M + CaLM,4,0.0,0.9732142857142856,1.0,32,8,7,1
PANK2,ESM-1b 650M + CaLM,5,0.0,0.9732142857142856,1.0,32,8,7,1
PAX3,ESM-2 150M + 650M,1,0.12,0.8928571428571429,0.75,32,9,8,1
PAX3,ESM-2 150M + 650M,2,0.3,0.896551724137931,1.0,33,8,7,1
PAX3,ESM-2 150M + 650M,3,0.3,0.9310344827586208,0.8571428571428571,33,8,7,1
PAX3,ESM-2 150M + 650M,4,0.2,0.896551724137931,0.8571428571428571,33,8,7,1
PAX3,ESM-2 150M + 650M,5,0.3,0.9655172413793104,0.7142857142857143,33,8,7,1
PAX3,ESM-2 650M + ESM-1b 650M,1,0.35,0.9196428571428572,1.0,32,9,8,1
PAX3,ESM-2 650M + ESM-1b 650M,2,0.35,0.9310344827586208,1.0,33,8,7,1
PAX3,ESM-2 650M + ESM-1b 650M,3,0.35,0.9482758620689656,0.8571428571428571,33,8,7,1
PAX3,ESM-2 650M + ESM-1b 650M,4,0.12,0.9655172413793104,0.7142857142857143,33,8,7,1
PAX3,ESM-2 650M + ESM-1b 650M,5,0.0,0.9224137931034484,0.8571428571428571,33,8,7,1
PAX3,ESM-2 650M + CaLM,1,0.44,0.9553571428571428,0.875,32,9,8,1
PAX3,ESM-2 650M + CaLM,2,0.44,0.9482758620689656,1.0,33,8,7,1
PAX3,ESM-2 650M + CaLM,3,0.42,0.9310344827586208,1.0,33,8,7,1
PAX3,ESM-2 650M + CaLM,4,0.44,0.9482758620689656,0.8571428571428571,33,8,7,1
PAX3,ESM-2 650M + CaLM,5,0.22,0.9482758620689656,0.8571428571428571,33,8,7,1
PAX3,ESM-2 150M + CaLM,1,0.63,0.9285714285714286,1.0,32,9,8,1
PAX3,ESM-2 150M + CaLM,2,0.32,0.9655172413793104,0.7142857142857143,33,8,7,1
PAX3,ESM-2 150M + CaLM,3,0.63,0.9224137931034484,1.0,33,8,7,1
PAX3,ESM-2 150M + CaLM,4,0.63,0.9051724137931034,1.0,33,8,7,1
PAX3,ESM-2 150M + CaLM,5,0.63,0.9741379310344828,0.7142857142857143,33,8,7,1
PAX3,ESM-1b 650M + CaLM,1,0.31,0.9642857142857144,0.875,32,9,8,1
PAX3,ESM-1b 650M + CaLM,2,0.25,0.9224137931034484,1.0,33,8,7,1
PAX3,ESM-1b 650M + CaLM,3,0.31,0.9655172413793104,0.8571428571428571,33,8,7,1
PAX3,ESM-1b 650M + CaLM,4,0.31,0.9482758620689656,1.0,33,8,7,1
PAX3,ESM-1b 650M + CaLM,5,0.17,0.9482758620689656,1.0,33,8,7,1
PAX8,ESM-2 150M + 650M,1,0.0,1.0,1.0,8,2,1,1
PAX8,ESM-2 150M + 650M,2,0.0,1.0,1.0,8,2,1,1
PAX8,ESM-2 150M + 650M,3,0.0,1.0,1.0,8,2,1,1
PAX8,ESM-2 150M + 650M,4,0.0,1.0,1.0,8,2,1,1
PAX8,ESM-2 150M + 650M,5,0.0,1.0,1.0,8,2,1,1
PAX8,ESM-2 650M + ESM-1b 650M,1,0.0,1.0,1.0,8,2,1,1
PAX8,ESM-2 650M + ESM-1b 650M,2,0.0,1.0,1.0,8,2,1,1
PAX8,ESM-2 650M + ESM-1b 650M,3,0.0,1.0,1.0,8,2,1,1
PAX8,ESM-2 650M + ESM-1b 650M,4,0.0,1.0,1.0,8,2,1,1
PAX8,ESM-2 650M + ESM-1b 650M,5,0.0,1.0,1.0,8,2,1,1
PAX8,ESM-2 650M + CaLM,1,0.0,1.0,1.0,8,2,1,1
PAX8,ESM-2 650M + CaLM,2,0.0,1.0,1.0,8,2,1,1
PAX8,ESM-2 650M + CaLM,3,0.0,1.0,1.0,8,2,1,1
PAX8,ESM-2 650M + CaLM,4,0.0,1.0,1.0,8,2,1,1
PAX8,ESM-2 650M + CaLM,5,0.0,1.0,1.0,8,2,1,1
PAX8,ESM-2 150M + CaLM,1,0.0,1.0,1.0,8,2,1,1
PAX8,ESM-2 150M + CaLM,2,0.0,1.0,1.0,8,2,1,1
PAX8,ESM-2 150M + CaLM,3,0.0,1.0,1.0,8,2,1,1
